record,Country,state,year,month,time,cases,X,Y,pop,direction,id,no,id_1,rh,pr,tmmx,tmmn,si
209,TH,Bangkok,2022,5,65,116,100.6244261,13.77183155,5588222,central,18,73,3,78.54216766,230,33.3,24.3,34.99064516
210,TH,Bangkok,2022,6,66,223,100.6244261,13.77183155,5588222,central,18,73,3,73.87266541,72,33.7,25.2,28.48466667
211,TH,Bangkok,2022,7,67,348,100.6244261,13.77183155,5588222,central,18,73,3,75.60054779,168,33,25.1,24.07
212,TH,Bangkok,2022,8,68,522,100.6244261,13.77183155,5588222,central,18,73,3,76.5359726,183,32.7,24.7,29.09193548
213,TH,Bangkok,2022,9,69,806,100.6244261,13.77183155,5588222,central,18,73,3,79.9897995,301,32.1,24.3,29.63
214,TH,Bangkok,2022,10,70,1113,100.6244261,13.77183155,5588222,central,18,73,3,82.652771,199,31.5,24,5.56
215,TH,Bangkok,2022,11,71,1245,100.6244261,13.77183155,5588222,central,18,73,3,79.23915863,118,32.3,24.3,5.56
216,TH,Bangkok,2022,12,72,871,100.6244261,13.77183155,5588222,central,18,73,3,70.4855423,2,31,21.7,5.56
217,TH,Bungkan,2017,1,1,0,103.7124854,18.14592456,423032,northeastern,19,2,4,78.49232705,3.593023256,26.98604651,16.38604651,
218,TH,Bungkan,2017,2,2,0,103.7124854,18.14592456,423032,northeastern,19,2,4,71.07675091,6.139534884,28.2127907,15.39883721,
219,TH,Bungkan,2017,3,3,0,103.7124854,18.14592456,423032,northeastern,19,2,4,80.15676161,112.7209302,30.24767442,18.53953488,
220,TH,Bungkan,2017,4,4,0,103.7124854,18.14592456,423032,northeastern,19,2,4,82.98799266,132.7325581,31.25581395,21.2627907,
221,TH,Bungkan,2017,5,5,0,103.7124854,18.14592456,423032,northeastern,19,2,4,87.02548306,352.0465116,31.64302326,23.43953488,
222,TH,Bungkan,2017,6,6,0,103.7124854,18.14592456,423032,northeastern,19,2,4,90.36081687,461.8023256,31.96976744,24.71627907,
223,TH,Bungkan,2017,7,7,1,103.7124854,18.14592456,423032,northeastern,19,2,4,89.13292348,881.0930233,30.12906977,24.58953488,
224,TH,Bungkan,2017,8,8,0,103.7124854,18.14592456,423032,northeastern,19,2,4,91.06837135,487.1162791,31.26627907,24.50930233,
225,TH,Bungkan,2017,9,9,1,103.7124854,18.14592456,423032,northeastern,19,2,4,86.27019031,261.3372093,31.65,23.88953488,
226,TH,Bungkan,2017,10,10,0,103.7124854,18.14592456,423032,northeastern,19,2,4,83.44334385,148.9883721,30.1627907,20.70813953,
227,TH,Bungkan,2017,11,11,0,103.7124854,18.14592456,423032,northeastern,19,2,4,74.58251829,27.8372093,28.72093023,18.31162791,
228,TH,Bungkan,2017,12,12,0,103.7124854,18.14592456,423032,northeastern,19,2,4,73.41034911,16.45348837,26.00116279,14.86511628,
229,TH,Bungkan,2018,1,13,2,103.7124854,18.14592456,423940,northeastern,19,2,4,81.40272815,0.941860465,26.43372093,15.40116279,
230,TH,Bungkan,2018,2,14,1,103.7124854,18.14592456,423940,northeastern,19,2,4,78.45031188,27.94186047,27,15.49767442,
231,TH,Bungkan,2018,3,15,2,103.7124854,18.14592456,423940,northeastern,19,2,4,76.85549474,49.09302326,30.14767442,19.29767442,
232,TH,Bungkan,2018,4,16,2,103.7124854,18.14592456,423940,northeastern,19,2,4,81.30604828,178.7790698,30.73255814,21.05232558,
233,TH,Bungkan,2018,5,17,25,103.7124854,18.14592456,423940,northeastern,19,2,4,86.0821959,313.9186047,31.8244186,23.12325581,
234,TH,Bungkan,2018,6,18,19,103.7124854,18.14592456,423940,northeastern,19,2,4,90.50796207,461.9302326,31.59651163,24.61627907,
235,TH,Bungkan,2018,7,19,18,103.7124854,18.14592456,423940,northeastern,19,2,4,89.80748704,566.0348837,30.53488372,24.76976744,
236,TH,Bungkan,2018,8,20,2,103.7124854,18.14592456,423940,northeastern,19,2,4,91.26995708,649.755814,30.50232558,24.36627907,
237,TH,Bungkan,2018,9,21,5,103.7124854,18.14592456,423940,northeastern,19,2,4,86.15920967,235.8023256,31.28139535,23.42906977,
238,TH,Bungkan,2018,10,22,4,103.7124854,18.14592456,423940,northeastern,19,2,4,78.79378146,59.44186047,31.19418605,20.71860465,
239,TH,Bungkan,2018,11,23,7,103.7124854,18.14592456,423940,northeastern,19,2,4,73.17746602,13.43023256,29.92093023,18.41162791,
240,TH,Bungkan,2018,12,24,11,103.7124854,18.14592456,423940,northeastern,19,2,4,75.21489999,14.03488372,27.92790698,16.84534884,
241,TH,Bungkan,2019,1,25,6,103.7124854,18.14592456,424091,northeastern,19,2,4,78.19207205,0.058139535,29.43953488,16.26162791,
242,TH,Bungkan,2019,2,26,14,103.7124854,18.14592456,424091,northeastern,19,2,4,70.87737292,31.11627907,31.65232558,19.06511628,
243,TH,Bungkan,2019,3,27,28,103.7124854,18.14592456,424091,northeastern,19,2,4,72.11107015,20.93023256,33.57209302,20.96395349,
244,TH,Bungkan,2019,4,28,7,103.7124854,18.14592456,424091,northeastern,19,2,4,76.10930829,34.8372093,35.1372093,24.2755814,
245,TH,Bungkan,2019,5,29,99,103.7124854,18.14592456,424091,northeastern,19,2,4,90.0277741,374.9767442,33.3744186,24.35232558,
246,TH,Bungkan,2019,6,30,394,103.7124854,18.14592456,424091,northeastern,19,2,4,90.6269211,255.6627907,33.82093023,26.1755814,
247,TH,Bungkan,2019,7,31,109,103.7124854,18.14592456,424091,northeastern,19,2,4,87.36506626,428.2674419,32.44767442,25.77093023,
248,TH,Bungkan,2019,8,32,20,103.7124854,18.14592456,424091,northeastern,19,2,4,90.21707987,637.5,31.52906977,24.65813953,
249,TH,Bungkan,2019,9,33,5,103.7124854,18.14592456,424091,northeastern,19,2,4,76.32512479,198.2325581,31.80116279,24.16162791,
250,TH,Bungkan,2019,10,34,0,103.7124854,18.14592456,424091,northeastern,19,2,4,78.88977246,21.3255814,32.09767442,22.34767442,
251,TH,Bungkan,2019,11,35,0,103.7124854,18.14592456,424091,northeastern,19,2,4,74.36424078,13.76744186,29.24418605,18.19418605,
252,TH,Bungkan,2019,12,36,0,103.7124854,18.14592456,424091,northeastern,19,2,4,60.98445249,0,26.88255814,14.54069767,
253,TH,Bungkan,2020,1,37,12,103.7124854,18.14592456,422042,northeastern,19,2,4,76.03083367,6.674418605,29.05,15.95116279,0
254,TH,Bungkan,2020,2,38,4,103.7124854,18.14592456,422042,northeastern,19,2,4,67.40215634,1.302325581,29.05930233,16.57674419,0
255,TH,Bungkan,2020,3,39,10,103.7124854,18.14592456,422042,northeastern,19,2,4,75.77650026,108.3604651,32.24651163,19.81162791,35.90258065
256,TH,Bungkan,2020,4,40,39,103.7124854,18.14592456,422042,northeastern,19,2,4,79.60555791,46.58139535,32.04186047,21.09418605,76.264
257,TH,Bungkan,2020,5,41,119,103.7124854,18.14592456,422042,northeastern,19,2,4,79.3621144,161.3372093,34.94069767,25.91860465,75
258,TH,Bungkan,2020,6,42,133,103.7124854,18.14592456,422042,northeastern,19,2,4,91.58413421,307.1976744,33.08953488,25.35,62.99333333
259,TH,Bungkan,2020,7,43,134,103.7124854,18.14592456,422042,northeastern,19,2,4,90.66378829,328.255814,32.5755814,25.8127907,52.78
260,TH,Bungkan,2020,8,44,56,103.7124854,18.14592456,422042,northeastern,19,2,4,90.77883938,685.0813953,31.53488372,24.47209302,51.16580645
261,TH,Bungkan,2020,9,45,32,103.7124854,18.14592456,422042,northeastern,19,2,4,87.37951687,275.2209302,31.97674419,24.23023256,47.776
262,TH,Bungkan,2020,10,46,6,103.7124854,18.14592456,422042,northeastern,19,2,4,77.46232898,180.5116279,29.4744186,19.71162791,47.22
263,TH,Bungkan,2020,11,47,1,103.7124854,18.14592456,422042,northeastern,19,2,4,68.14851628,17.23255814,29.39534884,18.18604651,48.054
264,TH,Bungkan,2020,12,48,0,103.7124854,18.14592456,422042,northeastern,19,2,4,66.91342757,0,26.36046512,13.94418605,54.92870968
265,TH,Bungkan,2021,1,49,0,103.7124854,18.14592456,422042,northeastern,19,2,4,64.00060636,0,25.2372093,12.13837209,59.31967742
266,TH,Bungkan,2021,2,50,0,103.7124854,18.14592456,422042,northeastern,19,2,4,68.08652927,21.73255814,28.88488372,16.31627907,49.30642857
267,TH,Bungkan,2021,3,51,0,103.7124854,18.14592456,422042,northeastern,19,2,4,76.70987843,37.86046512,32.63023256,20.12209302,47.22
268,TH,Bungkan,2021,4,52,5,103.7124854,18.14592456,422042,northeastern,19,2,4,81.67000731,137.4302326,33.04418605,22.10465116,51.60333333
269,TH,Bungkan,2021,5,53,6,103.7124854,18.14592456,422042,northeastern,19,2,4,84.48633167,182.3953488,34.43139535,25.40930233,59.26
270,TH,Bungkan,2021,6,54,1,103.7124854,18.14592456,422042,northeastern,19,2,4,88.55799307,438.5465116,33.0755814,25.3627907,56.10933333
271,TH,Bungkan,2021,7,55,0,103.7124854,18.14592456,422042,northeastern,19,2,4,88.41395977,467.6511628,32.44302326,25.75348837,59.31806452
272,TH,Bungkan,2021,8,56,0,103.7124854,18.14592456,422042,northeastern,19,2,4,89.46176822,312.1860465,32.65581395,25.57790698,73.22322581
273,TH,Bungkan,2021,9,57,0,103.7124854,18.14592456,422042,northeastern,19,2,4,84.96452624,341.5930233,31.43953488,23.6872093,55.09
274,TH,Bungkan,2021,10,58,0,103.7124854,18.14592456,422042,northeastern,19,2,4,79.7384255,134.1860465,30.33604651,20.57325581,56.64580645
275,TH,Bungkan,2021,11,59,0,103.7124854,18.14592456,422042,northeastern,19,2,4,72.01579444,1.813953488,29.3627907,18.17209302,58.306
276,TH,Bungkan,2021,12,60,0,103.7124854,18.14592456,422042,northeastern,19,2,4,59.96683289,1,26.39651163,13.9744186,42.64
277,TH,Bungkan,2022,1,61,0,103.7124854,18.14592456,422042,northeastern,19,2,4,70.95804818,4.453488372,28.16395349,15.17325581,41.35580645
278,TH,Bungkan,2022,2,62,0,103.7124854,18.14592456,422042,northeastern,19,2,4,83.29528267,79.95348837,27.31395349,14.55116279,40.67714286
279,TH,Bungkan,2022,3,63,2,103.7124854,18.14592456,422042,northeastern,19,2,4,79.54296316,94.43023256,32.22325581,19.80116279,43.06
280,TH,Bungkan,2022,4,64,0,103.7124854,18.14592456,422042,northeastern,19,2,4,78.90589426,56.45348837,31.89883721,21.0244186,37.5
281,TH,Bungkan,2022,5,65,0,103.7124854,18.14592456,422042,northeastern,19,2,4,87.03495345,381.4651163,32.04302326,22.92093023,34.99064516
282,TH,Bungkan,2022,6,66,0,103.7124854,18.14592456,422042,northeastern,19,2,4,86.98082698,300.4767442,33.16511628,25.4127907,28.48466667
283,TH,Bungkan,2022,7,67,6,103.7124854,18.14592456,422042,northeastern,19,2,4,90.72594949,460.8488372,32.61511628,25.9627907,24.07
284,TH,Bungkan,2022,8,68,2,103.7124854,18.14592456,422042,northeastern,19,2,4,89.27708923,563.5232558,31.81046512,24.76744186,29.09193548
285,TH,Bungkan,2022,9,69,1,103.7124854,18.14592456,422042,northeastern,19,2,4,85.48846808,371.1744186,31.3372093,23.71162791,29.63
286,TH,Bungkan,2022,10,70,0,103.7124854,18.14592456,422042,northeastern,19,2,4,69.77892503,78.74418605,30.26860465,20.29767442,5.56
287,TH,Bungkan,2022,11,71,1,103.7124854,18.14592456,422042,northeastern,19,2,4,74.97771303,41.94186047,31.24069767,19.8372093,5.56
288,TH,Bungkan,2022,12,72,1,103.7124854,18.14592456,422042,northeastern,19,2,4,72.53105279,0.813953488,26.57093023,14.44069767,5.56
289,TH,Buri Ram,2017,1,1,6,102.9589597,14.81974584,1591905,northeastern,20,55,5,78.80268163,22.88235294,27.85882353,15.08235294,
290,TH,Buri Ram,2017,2,2,7,102.9589597,14.81974584,1591905,northeastern,20,55,5,58.46631277,2.349019608,30.71529412,13.81019608,
291,TH,Buri Ram,2017,3,3,3,102.9589597,14.81974584,1591905,northeastern,20,55,5,54.61263407,16.76078431,32.22901961,16.22039216,
292,TH,Buri Ram,2017,4,4,14,102.9589597,14.81974584,1591905,northeastern,20,55,5,73.2942919,110.5176471,33.32588235,20.05607843,
293,TH,Buri Ram,2017,5,5,21,102.9589597,14.81974584,1591905,northeastern,20,55,5,83.38380618,285.4039216,32.27803922,21.59490196,
294,TH,Buri Ram,2017,6,6,47,102.9589597,14.81974584,1591905,northeastern,20,55,5,89.38077282,204.9843137,31.35098039,22.67333333,
295,TH,Buri Ram,2017,7,7,36,102.9589597,14.81974584,1591905,northeastern,20,55,5,88.28762476,330.7882353,30.08980392,22.4,
296,TH,Buri Ram,2017,8,8,39,102.9589597,14.81974584,1591905,northeastern,20,55,5,89.74280357,286.227451,30.24352941,22.79254902,
297,TH,Buri Ram,2017,9,9,28,102.9589597,14.81974584,1591905,northeastern,20,55,5,85.37039014,168.8509804,31.20862745,22.44941176,
298,TH,Buri Ram,2017,10,10,21,102.9589597,14.81974584,1591905,northeastern,20,55,5,87.59400671,186.8823529,29.95411765,20.91137255,
299,TH,Buri Ram,2017,11,11,8,102.9589597,14.81974584,1591905,northeastern,20,55,5,82.38339272,20.83529412,29.01372549,17.94823529,
300,TH,Buri Ram,2017,12,12,2,102.9589597,14.81974584,1591905,northeastern,20,55,5,74.26287932,47.89411765,26.96980392,14.61843137,
301,TH,Buri Ram,2018,1,13,3,102.9589597,14.81974584,1594850,northeastern,20,55,5,75.86127218,6.658823529,27.12352941,14.01764706,
302,TH,Buri Ram,2018,2,14,1,102.9589597,14.81974584,1594850,northeastern,20,55,5,68.81588513,14.03921569,29.90509804,13.82352941,
303,TH,Buri Ram,2018,3,15,4,102.9589597,14.81974584,1594850,northeastern,20,55,5,62.66093798,25.20392157,32.33137255,17.15019608,
304,TH,Buri Ram,2018,4,16,12,102.9589597,14.81974584,1594850,northeastern,20,55,5,74.84825251,94.72156863,33.05058824,19.97176471,
305,TH,Buri Ram,2018,5,17,65,102.9589597,14.81974584,1594850,northeastern,20,55,5,83.79431882,283.1372549,32.22666667,21.67607843,
306,TH,Buri Ram,2018,6,18,129,102.9589597,14.81974584,1594850,northeastern,20,55,5,90.14283642,180.9137255,30.53490196,22.6545098,
307,TH,Buri Ram,2018,7,19,160,102.9589597,14.81974584,1594850,northeastern,20,55,5,87.04310548,229.1529412,30.14078431,22.8545098,
308,TH,Buri Ram,2018,8,20,155,102.9589597,14.81974584,1594850,northeastern,20,55,5,89.23798406,316.7921569,29.80588235,22.43843137,
309,TH,Buri Ram,2018,9,21,135,102.9589597,14.81974584,1594850,northeastern,20,55,5,86.31157059,132.0470588,30.8545098,21.96823529,
310,TH,Buri Ram,2018,10,22,100,102.9589597,14.81974584,1594850,northeastern,20,55,5,87.6799113,147.4313725,30.26392157,20.73019608,
311,TH,Buri Ram,2018,11,23,73,102.9589597,14.81974584,1594850,northeastern,20,55,5,74.79597237,32.57647059,29.91333333,17.16980392,
312,TH,Buri Ram,2018,12,24,63,102.9589597,14.81974584,1594850,northeastern,20,55,5,78.9416746,50.6627451,28.26941176,16.5372549,
313,TH,Buri Ram,2019,1,25,46,102.9589597,14.81974584,1595747,northeastern,20,55,5,77.94311987,38.58039216,29.62078431,13.53921569,
314,TH,Buri Ram,2019,2,26,79,102.9589597,14.81974584,1595747,northeastern,20,55,5,48.99714729,2.074509804,32.24,14.13686275,
315,TH,Buri Ram,2019,3,27,116,102.9589597,14.81974584,1595747,northeastern,20,55,5,47.24505644,0.537254902,34.33960784,16.99843137,
316,TH,Buri Ram,2019,4,28,69,102.9589597,14.81974584,1595747,northeastern,20,55,5,48.96217131,3.298039216,36.65843137,21.85254902,
317,TH,Buri Ram,2019,5,29,136,102.9589597,14.81974584,1595747,northeastern,20,55,5,73.10282868,83.98431373,35.88313725,24.86745098,
318,TH,Buri Ram,2019,6,30,330,102.9589597,14.81974584,1595747,northeastern,20,55,5,87.76627407,80.39607843,33.24745098,24.40470588,
319,TH,Buri Ram,2019,7,31,663,102.9589597,14.81974584,1595747,northeastern,20,55,5,85.94819698,153.1294118,31.93176471,24.06705882,
320,TH,Buri Ram,2019,8,32,343,102.9589597,14.81974584,1595747,northeastern,20,55,5,88.8783231,287.1490196,30.84117647,23.1254902,
321,TH,Buri Ram,2019,9,33,308,102.9589597,14.81974584,1595747,northeastern,20,55,5,82.06268795,76.25882353,31.09490196,22.3545098,
322,TH,Buri Ram,2019,10,34,187,102.9589597,14.81974584,1595747,northeastern,20,55,5,81.31417721,53.62352941,31.16431373,21.42156863,
323,TH,Buri Ram,2019,11,35,107,102.9589597,14.81974584,1595747,northeastern,20,55,5,78.90056514,17.78039216,30.02431373,18.28627451,
324,TH,Buri Ram,2019,12,36,37,102.9589597,14.81974584,1595747,northeastern,20,55,5,64.29219287,15.85098039,27.11882353,13.27294118,
325,TH,Buri Ram,2020,1,37,31,102.9589597,14.81974584,1581184,northeastern,20,55,5,58.24125691,1.352941176,29.26078431,13.29529412,0
326,TH,Buri Ram,2020,2,38,42,102.9589597,14.81974584,1581184,northeastern,20,55,5,55.75394347,1.352941176,32.42313725,14.56901961,0
327,TH,Buri Ram,2020,3,39,34,102.9589597,14.81974584,1581184,northeastern,20,55,5,45.48001525,2.082352941,35.06862745,18.1627451,35.90258065
328,TH,Buri Ram,2020,4,40,52,102.9589597,14.81974584,1581184,northeastern,20,55,5,59.21945935,105.8823529,35.49882353,20.86627451,76.264
329,TH,Buri Ram,2020,5,41,99,102.9589597,14.81974584,1581184,northeastern,20,55,5,72.05792945,56.24313725,34.66862745,23.79098039,75
330,TH,Buri Ram,2020,6,42,119,102.9589597,14.81974584,1581184,northeastern,20,55,5,84.68250628,120.8784314,32.27176471,23.36431373,62.99333333
331,TH,Buri Ram,2020,7,43,288,102.9589597,14.81974584,1581184,northeastern,20,55,5,85.77057746,176.3490196,31.43137255,23.54,52.78
332,TH,Buri Ram,2020,8,44,169,102.9589597,14.81974584,1581184,northeastern,20,55,5,88.68999574,321.2901961,30.4054902,22.57333333,51.16580645
333,TH,Buri Ram,2020,9,45,82,102.9589597,14.81974584,1581184,northeastern,20,55,5,84.86437405,193.3490196,31.42745098,22.68705882,47.776
334,TH,Buri Ram,2020,10,46,19,102.9589597,14.81974584,1581184,northeastern,20,55,5,78.28738807,70.31372549,30.25764706,20.58509804,47.22
335,TH,Buri Ram,2020,11,47,5,102.9589597,14.81974584,1581184,northeastern,20,55,5,73.26054454,18.35686275,30.14352941,18.12156863,48.054
336,TH,Buri Ram,2020,12,48,2,102.9589597,14.81974584,1581184,northeastern,20,55,5,69.39775175,1.192156863,28.31882353,14.35372549,54.92870968
337,TH,Buri Ram,2021,1,49,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,71.06479914,2.901960784,28.46862745,12.46784314,59.31967742
338,TH,Buri Ram,2021,2,50,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,62.11544094,40.83921569,31.85921569,13.96705882,49.30642857
339,TH,Buri Ram,2021,3,51,2,102.9589597,14.81974584,1581184,northeastern,20,55,5,48.76369402,11.69019608,34.46941176,17.54784314,47.22
340,TH,Buri Ram,2021,4,52,3,102.9589597,14.81974584,1581184,northeastern,20,55,5,71.65398679,134.2980392,33.79921569,19.1827451,51.60333333
341,TH,Buri Ram,2021,5,53,2,102.9589597,14.81974584,1581184,northeastern,20,55,5,79.93107925,100.9490196,33.57411765,22.69372549,59.26
342,TH,Buri Ram,2021,6,54,11,102.9589597,14.81974584,1581184,northeastern,20,55,5,85.28080818,156.3372549,31.91568627,23.07019608,56.10933333
343,TH,Buri Ram,2021,7,55,4,102.9589597,14.81974584,1581184,northeastern,20,55,5,87.14779672,199.1019608,30.89411765,23.0945098,59.31806452
344,TH,Buri Ram,2021,8,56,5,102.9589597,14.81974584,1581184,northeastern,20,55,5,88.36483202,192.6588235,30.96980392,23.13764706,73.22322581
345,TH,Buri Ram,2021,9,57,3,102.9589597,14.81974584,1581184,northeastern,20,55,5,86.34521942,184.8470588,31.01372549,22.23529412,55.09
346,TH,Buri Ram,2021,10,58,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,83.73739139,131.9058824,30.81882353,21.13019608,56.64580645
347,TH,Buri Ram,2021,11,59,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,84.78126678,44.57647059,30.93490196,18.91568627,58.306
348,TH,Buri Ram,2021,12,60,0,102.9589597,14.81974584,1581184,northeastern,20,55,5,70.14513828,6.376470588,27.79411765,13.89411765,42.64
349,TH,Buri Ram,2022,1,61,0,102.9589597,14.81974584,1581184,northeastern,20,55,5,67.29518427,22.63529412,28.95294118,13.4172549,41.35580645
350,TH,Buri Ram,2022,2,62,0,102.9589597,14.81974584,1581184,northeastern,20,55,5,62.61769553,35.83529412,31.52588235,13.89882353,40.67714286
351,TH,Buri Ram,2022,3,63,0,102.9589597,14.81974584,1581184,northeastern,20,55,5,66.42910083,55.03137255,35.23137255,18.7745098,43.06
352,TH,Buri Ram,2022,4,64,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,71.72733851,67.41176471,33.85803922,19.67137255,37.5
353,TH,Buri Ram,2022,5,65,1,102.9589597,14.81974584,1581184,northeastern,20,55,5,85.94476291,212.1803922,32.59137255,21.69490196,34.99064516
354,TH,Buri Ram,2022,6,66,13,102.9589597,14.81974584,1581184,northeastern,20,55,5,85.80112822,89.2,32.19058824,23.34509804,28.48466667
355,TH,Buri Ram,2022,7,67,11,102.9589597,14.81974584,1581184,northeastern,20,55,5,85.60415132,198.8431373,31.37215686,23.5945098,24.07
356,TH,Buri Ram,2022,8,68,14,102.9589597,14.81974584,1581184,northeastern,20,55,5,87.57064119,264.1764706,30.6945098,22.9627451,29.09193548
357,TH,Buri Ram,2022,9,69,9,102.9589597,14.81974584,1581184,northeastern,20,55,5,84.38585244,249.3372549,30.74352941,22.0572549,29.63
358,TH,Buri Ram,2022,10,70,7,102.9589597,14.81974584,1581184,northeastern,20,55,5,78.09529156,82.03529412,30.3054902,20.60078431,5.56
359,TH,Buri Ram,2022,11,71,9,102.9589597,14.81974584,1581184,northeastern,20,55,5,72.3454422,28.4627451,30.62705882,18.46980392,5.56
360,TH,Buri Ram,2022,12,72,3,102.9589597,14.81974584,1581184,northeastern,20,55,5,79.92090583,21.29411765,29.4345098,16.01843137,5.56
361,TH,Chachoengsao,2017,1,1,13,101.4302884,13.60600725,709889,eastern,21,70,6,81.47211375,39.42857143,31.85089286,22.47857143,
362,TH,Chachoengsao,2017,2,2,6,101.4302884,13.60600725,709889,eastern,21,70,6,73.92756251,23.625,33.19017857,21.36875,
363,TH,Chachoengsao,2017,3,3,5,101.4302884,13.60600725,709889,eastern,21,70,6,73.22441081,105.3839286,34,23.75892857,
364,TH,Chachoengsao,2017,4,4,11,101.4302884,13.60600725,709889,eastern,21,70,6,77.56196499,69.75892857,34.32946429,24.60803571,
365,TH,Chachoengsao,2017,5,5,13,101.4302884,13.60600725,709889,eastern,21,70,6,80.70462915,391.0089286,32.68839286,24.57857143,
366,TH,Chachoengsao,2017,6,6,35,101.4302884,13.60600725,709889,eastern,21,70,6,71.46307836,236.6696429,32.52767857,24.47857143,
